RequestorODS,Month,RegistrationCount,RequestCount,IntegratedCount,SuppressedCount,SuccessRate
P92038,05,19,11,9,0,"0.8181818181818182"
P92038,06,25,16,15,0,"0.9375"
P92038,07,19,15,11,0,"0.7333333333333333"
P92038,08,22,10,2,0,"0.2"
P92041,05,26,17,13,2,"0.8823529411764706"
P92041,06,44,34,30,4,1
P92041,07,62,38,30,5,"0.9210526315789473"
P92041,08,40,21,16,4,"0.9523809523809523"
P92042,05,40,22,22,0,1
P92042,06,22,18,13,3,"0.8888888888888888"
P92042,07,40,26,21,1,"0.8461538461538461"
P92042,08,37,20,12,3,"0.75"
P92602,05,15,7,6,0,"0.8571428571428571"
P92602,06,10,6,6,0,1
P92602,07,13,5,5,0,1
P92602,08,19,8,7,0,"0.875"
P92605,05,36,26,25,0,"0.9615384615384616"
P92605,06,23,11,11,0,1
P92605,07,59,25,19,4,"0.92"
P92605,08,39,28,25,1,"0.9285714285714286"
P92607,05,30,14,9,0,"0.6428571428571429"
P92607,06,36,17,15,0,"0.8823529411764706"
P92607,07,27,12,9,0,"0.75"
P92607,08,16,5,5,0,1
P92615,05,7,4,2,0,"0.5"
P92615,06,6,,0,0,
P92615,07,10,3,3,0,1
P92615,08,6,4,4,0,1
P92616,05,16,8,8,0,1
P92616,06,12,8,7,0,"0.875"
P92616,07,13,9,8,0,"0.8888888888888888"
P92616,08,33,21,20,1,1
P92620,05,20,14,14,0,1
P92620,06,18,14,14,0,1
P92620,07,22,15,12,1,"0.8666666666666667"
P92620,08,16,9,8,1,1
P92621,05,15,11,7,1,"0.7272727272727273"
P92621,06,12,10,9,0,"0.9"
P92621,07,37,20,19,1,1
P92621,08,21,17,15,2,1
P92623,05,15,11,4,0,"0.36363636363636365"
P92623,06,14,9,7,0,"0.7777777777777778"
P92623,07,22,9,5,0,"0.5555555555555556"
P92623,08,24,14,12,0,"0.8571428571428571"
P92626,05,48,31,29,0,"0.9354838709677419"
P92626,06,39,28,22,5,"0.9642857142857143"
P92626,07,42,26,20,5,"0.9615384615384616"
P92626,08,25,17,12,3,"0.8823529411764706"
P92630,05,23,14,14,0,1
P92630,06,17,7,6,0,"0.8571428571428571"
P92630,07,22,11,10,1,1
P92630,08,14,8,7,1,1
P92633,05,43,30,27,0,"0.9"
P92633,06,27,15,14,1,1
P92633,07,35,30,26,2,"0.9333333333333333"
P92633,08,41,35,32,0,"0.9142857142857143"
P92634,05,19,9,8,1,1
P92634,06,34,22,20,0,"0.9090909090909091"
P92634,07,24,16,14,1,"0.9375"
P92634,08,28,15,13,2,1
P92637,05,26,11,10,1,1
P92637,06,30,20,20,0,1
P92637,07,21,15,13,1,"0.9333333333333333"
P92637,08,20,15,15,0,1
P92642,05,12,1,1,0,1
P92642,06,21,11,5,0,"0.45454545454545453"
P92642,07,18,5,4,0,"0.8"
P92642,08,27,8,6,0,"0.75"
P92646,05,22,14,12,2,1
P92646,06,32,24,19,3,"0.9166666666666666"
P92646,07,27,14,13,0,"0.9285714285714286"
P92646,08,27,19,17,2,1
P92647,05,8,1,0,0,0
P92647,06,9,5,5,0,1
P92647,07,8,2,1,0,"0.5"
P92647,08,8,3,3,0,1
P92648,05,33,21,13,0,"0.6190476190476191"
P92648,06,8,1,1,0,1
P92648,07,16,5,3,0,"0.6"
P92648,08,14,8,7,0,"0.875"
P92651,05,34,16,15,1,1
P92651,06,33,20,15,4,"0.95"
P92651,07,38,23,22,0,"0.9565217391304348"
P92651,08,39,24,17,4,"0.875"
P92652,05,13,3,2,1,1
P92652,06,11,3,3,0,1
P92652,07,23,13,8,4,"0.9230769230769231"
P92652,08,10,2,2,0,1
P92653,05,18,5,4,0,"0.8"
P92653,06,16,6,4,0,"0.6666666666666666"
P92653,07,12,2,2,0,1
P92653,08,39,24,18,0,"0.75"
Y00001,05,35,26,24,2,1
Y00001,06,21,11,11,0,1
Y00001,07,20,9,9,0,1
Y00001,08,21,10,8,2,1
Y00002,05,41,17,12,4,"0.9411764705882353"
Y00002,06,41,24,21,2,"0.9583333333333334"
Y00002,07,39,18,16,1,"0.9444444444444444"
Y00002,08,47,29,20,7,"0.9310344827586207"
Y00003,05,46,38,30,8,1
Y00003,06,50,31,24,7,1
Y00003,07,62,44,34,10,1
Y00003,08,94,59,44,14,"0.9830508474576272"
Y00004,05,48,32,32,0,1
Y00004,06,39,30,30,0,1
Y00004,07,40,22,20,0,"0.9090909090909091"
Y00004,08,43,19,19,0,1
Y00005,05,17,3,3,0,1
Y00005,06,35,18,8,10,1
Y00005,07,31,11,9,1,"0.9090909090909091"
Y00005,08,48,25,20,5,1
Y00006,05,31,12,12,0,1
Y00006,06,5,2,2,0,1
Y00006,07,3,2,2,0,1
Y00006,08,3,,0,0,
Y00007,05,49,25,23,2,1
Y00007,06,45,24,20,3,"0.9583333333333334"
Y00007,07,73,39,36,2,"0.9743589743589743"
Y00007,08,53,26,26,0,1
Y00008,05,20,12,10,2,1
Y00008,06,21,10,9,0,"0.9"
Y00008,07,36,20,16,1,"0.85"
Y00008,08,16,6,6,0,1
Y00009,05,47,27,27,0,1
Y00009,06,25,17,17,0,1
Y00009,07,32,25,22,2,"0.96"
Y00009,08,40,29,29,0,1
Y00010,05,39,17,17,0,1
Y00010,06,29,13,12,0,"0.9230769230769231"
Y00010,07,45,19,18,0,"0.9473684210526315"
Y00010,08,49,24,24,0,1
Y00011,05,44,24,23,0,"0.9583333333333334"
Y00011,06,25,12,12,0,1
Y00011,07,27,18,17,1,1
Y00011,08,17,6,6,0,1
Y00020,05,208,131,123,4,"0.9694656488549618"
Y00020,06,100,75,66,7,"0.9733333333333334"
Y00020,07,199,125,116,7,"0.984"
Y00020,08,134,87,80,5,"0.9770114942528736"
Y00026,05,23,1,0,0,0
Y00026,06,23,5,0,0,0
Y00026,07,18,4,0,0,0
Y00026,08,21,4,0,0,0
Y00028,05,31,3,1,0,"0.3333333333333333"
Y00028,06,29,2,0,0,0
Y00028,07,48,20,9,0,"0.45"
Y00028,08,49,14,4,0,"0.2857142857142857"
Y00033,05,49,15,11,0,"0.7333333333333333"
Y00033,06,68,20,14,0,"0.7"
Y00033,07,79,28,28,0,1
Y00033,08,48,10,6,0,"0.6"
Y00049,05,20,13,7,5,"0.9230769230769231"
Y00049,06,21,18,9,7,"0.8888888888888888"
Y00049,07,21,18,10,5,"0.8333333333333334"
Y00049,08,15,14,5,6,"0.7857142857142857"
Y00050,05,19,7,6,0,"0.8571428571428571"
Y00050,06,21,10,6,0,"0.6"
Y00050,07,27,6,2,0,"0.3333333333333333"
Y00050,08,9,3,3,0,1
Y00054,05,6,3,2,0,"0.6666666666666666"
Y00054,06,4,2,0,0,0
Y00054,07,8,1,1,0,1
Y00054,08,2,,0,0,
Y00056,05,25,5,4,0,"0.8"
Y00056,06,15,3,2,0,"0.6666666666666666"
Y00056,07,15,5,5,0,1
Y00056,08,15,3,3,0,1
Y00057,05,154,84,78,5,"0.9880952380952381"
Y00057,06,196,101,93,4,"0.9603960396039604"
Y00057,07,165,71,65,3,"0.9577464788732394"
Y00057,08,163,85,80,4,"0.9882352941176471"
Y00058,05,144,18,0,0,0
Y00058,06,134,18,10,0,"0.5555555555555556"
Y00058,07,173,35,18,0,"0.5142857142857142"
Y00058,08,196,34,20,0,"0.5882352941176471"
Y00060,05,10,7,4,2,"0.8571428571428571"
Y00060,06,13,7,5,0,"0.7142857142857143"
Y00060,07,23,17,15,0,"0.8823529411764706"
Y00060,08,16,13,13,0,1
Y00078,05,36,22,20,1,"0.9545454545454546"
Y00078,06,35,25,21,0,"0.84"
Y00078,07,33,22,19,1,"0.9090909090909091"
Y00078,08,42,29,28,0,"0.9655172413793104"
Y00080,05,60,46,44,2,1
Y00080,06,63,48,41,3,"0.9166666666666666"
Y00080,07,78,58,56,2,1
Y00080,08,82,58,56,1,"0.9827586206896551"
Y00090,05,69,31,30,0,"0.967741935483871"
Y00090,06,71,29,26,0,"0.896551724137931"
Y00090,07,72,30,28,0,"0.9333333333333333"
Y00090,08,50,14,12,0,"0.8571428571428571"
Y00110,05,14,10,9,1,1
Y00110,06,13,7,6,1,1
Y00110,07,16,11,11,0,1
Y00110,08,16,9,8,1,1
Y00137,05,61,3,3,0,1
Y00137,06,86,3,2,0,"0.6666666666666666"
Y00137,07,56,4,3,0,"0.75"
Y00137,08,70,7,6,0,"0.8571428571428571"
Y00140,05,18,11,11,0,1
Y00140,06,17,15,15,0,1
Y00140,07,7,2,2,0,1
Y00140,08,19,14,13,0,"0.9285714285714286"
Y00155,05,126,36,30,0,"0.8333333333333334"
Y00155,06,85,36,13,0,"0.3611111111111111"
Y00155,07,74,24,8,0,"0.3333333333333333"
Y00155,08,68,30,0,0,0
Y00159,05,186,103,84,14,"0.9514563106796117"
Y00159,06,190,104,77,25,"0.9807692307692307"
Y00159,07,186,109,76,27,"0.944954128440367"
Y00159,08,173,103,88,15,1
Y00184,05,95,21,17,0,"0.8095238095238095"
Y00184,06,92,17,16,0,"0.9411764705882353"
Y00184,07,106,12,10,0,"0.8333333333333334"
Y00184,08,97,18,2,0,"0.1111111111111111"
Y00185,05,86,11,9,0,"0.8181818181818182"
Y00185,06,65,10,9,0,"0.9"
Y00185,07,97,17,16,0,"0.9411764705882353"
Y00185,08,80,14,13,0,"0.9285714285714286"
Y00186,05,24,2,1,1,1
Y00186,06,10,,0,0,
Y00186,07,38,20,18,1,"0.95"
Y00186,08,19,8,6,0,"0.75"
Y00200,05,38,12,9,0,"0.75"
Y00200,06,45,7,6,0,"0.8571428571428571"
Y00200,07,37,5,5,0,1
Y00200,08,56,16,15,0,"0.9375"
Y00206,05,211,108,103,2,"0.9722222222222222"
Y00206,06,158,78,78,0,1
Y00206,07,218,100,94,4,"0.98"
Y00206,08,158,76,71,1,"0.9473684210526315"
Y00212,05,32,13,10,3,1
Y00212,06,34,11,9,1,"0.9090909090909091"
Y00212,07,24,11,11,0,1
Y00212,08,30,13,13,0,1
Y00228,05,13,6,3,0,"0.5"
Y00228,06,10,6,3,3,1
Y00228,07,18,10,9,1,1
Y00228,08,10,4,3,0,"0.75"
Y00252,05,21,11,9,2,1
Y00252,06,33,22,17,2,"0.8636363636363636"
Y00252,07,33,25,16,6,"0.88"
Y00252,08,20,5,4,1,1
Y00260,05,45,6,3,0,"0.5"
Y00260,06,21,3,1,0,"0.3333333333333333"
Y00260,07,51,8,5,0,"0.625"
Y00260,08,30,3,1,0,"0.3333333333333333"
Y00265,05,160,51,45,0,"0.8823529411764706"
Y00265,06,234,88,79,7,"0.9772727272727273"
Y00265,07,232,90,81,7,"0.9777777777777777"
Y00265,08,164,65,60,3,"0.9692307692307692"
Y00278,05,22,13,12,1,1
Y00278,06,25,18,16,0,"0.8888888888888888"
Y00278,07,27,21,21,0,1
Y00278,08,22,15,15,0,1
Y00286,05,22,5,5,0,1
Y00286,06,22,2,0,0,0
Y00286,07,28,4,0,0,0
Y00286,08,23,3,0,0,0
Y00293,05,54,34,31,2,"0.9705882352941176"
Y00293,06,49,36,28,3,"0.8611111111111112"
Y00293,07,67,49,38,7,"0.9183673469387755"
Y00293,08,41,31,30,1,1
Y00297,05,52,12,7,0,"0.5833333333333334"
Y00297,06,44,8,5,0,"0.625"
Y00297,07,66,10,4,0,"0.4"
Y00297,08,66,15,5,0,"0.3333333333333333"
Y00312,05,26,14,11,2,"0.9285714285714286"
Y00312,06,24,9,9,0,1
Y00312,07,29,17,15,2,1
Y00312,08,48,34,34,0,1
Y00316,05,28,18,17,1,1
Y00316,06,44,26,22,4,1
Y00316,07,28,15,15,0,1
Y00316,08,34,14,13,1,1
Y00328,05,17,1,1,0,1
Y00328,06,19,,0,0,
Y00328,07,30,2,1,0,"0.5"
Y00328,08,26,5,3,0,"0.6"
Y00344,05,31,7,6,0,"0.8571428571428571"
Y00344,06,35,4,4,0,1
Y00344,07,28,2,2,0,1
Y00344,08,16,1,1,0,1
Y00347,05,27,18,15,2,"0.9444444444444444"
Y00347,06,33,25,22,2,"0.96"
Y00347,07,15,9,8,1,1
Y00347,08,21,14,11,3,1
Y00351,05,77,22,18,0,"0.8181818181818182"
Y00351,06,52,20,17,0,"0.85"
Y00351,07,86,32,32,0,1
Y00351,08,60,20,20,0,1
Y00352,05,226,75,70,4,"0.9866666666666667"
Y00352,06,211,89,68,16,"0.9438202247191011"
Y00352,07,250,127,102,20,"0.9606299212598425"
Y00352,08,282,110,106,0,"0.9636363636363636"
Y00399,05,17,5,5,0,1
Y00399,06,19,6,6,0,1
Y00399,07,23,5,4,0,"0.8"
Y00399,08,26,11,8,0,"0.7272727272727273"
Y00403,05,199,98,84,11,"0.9693877551020408"
Y00403,06,192,119,109,8,"0.9831932773109243"
Y00403,07,116,71,69,1,"0.9859154929577465"
Y00403,08,135,95,92,2,"0.9894736842105263"
Y00411,05,72,25,10,0,"0.4"
Y00411,06,58,17,10,0,"0.5882352941176471"
Y00411,07,83,18,7,0,"0.3888888888888889"
Y00411,08,75,21,6,0,"0.2857142857142857"
Y00412,05,52,32,31,0,"0.96875"
Y00412,06,31,19,19,0,1
Y00412,07,52,20,19,0,"0.95"
Y00412,08,52,20,19,0,"0.95"
Y00437,05,107,47,44,1,"0.9574468085106383"
Y00437,06,83,42,39,3,1
Y00437,07,104,53,50,1,"0.9622641509433962"
Y00437,08,98,41,37,1,"0.926829268292683"
Y00446,05,13,9,8,1,1
Y00446,06,15,10,7,3,1
Y00446,07,18,9,6,3,1
Y00446,08,11,11,8,3,1
Y00449,05,404,104,84,9,"0.8942307692307693"
Y00449,06,258,156,122,12,"0.8589743589743589"
Y00449,07,340,191,162,13,"0.9162303664921466"
Y00449,08,365,181,157,11,"0.9281767955801105"
Y00454,05,12,7,7,0,1
Y00454,06,10,6,5,1,1
Y00454,07,10,6,5,0,"0.8333333333333334"
Y00454,08,23,9,8,1,1
Y00469,05,50,6,3,0,"0.5"
Y00469,06,27,4,3,0,"0.75"
Y00469,07,55,3,3,0,1
Y00469,08,53,6,5,0,"0.8333333333333334"
Y00471,05,69,35,31,2,"0.9428571428571428"
Y00471,06,79,29,22,7,1
Y00471,07,70,40,36,3,"0.975"
Y00471,08,115,54,49,3,"0.9629629629629629"
Y00475,05,28,17,16,1,1
Y00475,06,29,16,15,1,1
Y00475,07,23,20,17,3,1
Y00475,08,34,28,23,1,"0.8571428571428571"
Y00486,05,29,3,2,0,"0.6666666666666666"
Y00486,06,39,4,2,0,"0.5"
Y00486,07,35,9,6,0,"0.6666666666666666"
Y00486,08,47,7,7,0,1
Y00492,05,87,30,0,0,0
Y00492,06,83,41,0,0,0
Y00492,07,59,24,0,0,0
Y00492,08,79,33,0,0,0
Y00507,05,16,4,4,0,1
Y00507,06,12,3,3,0,1
Y00507,07,17,3,3,0,1
Y00507,08,14,,0,0,
Y00522,05,57,7,6,0,"0.8571428571428571"
Y00522,06,51,19,10,0,"0.5263157894736842"
Y00522,07,55,12,11,0,"0.9166666666666666"
Y00522,08,57,18,7,0,"0.3888888888888889"
Y00542,05,35,18,9,6,"0.8333333333333334"
Y00542,06,43,23,19,1,"0.8695652173913043"
Y00542,07,52,35,22,13,1
Y00542,08,58,42,31,7,"0.9047619047619048"
Y00560,05,90,12,11,0,"0.9166666666666666"
Y00560,06,79,4,0,0,0
Y00560,07,67,8,7,0,"0.875"
Y00560,08,63,12,9,0,"0.75"
Y00561,05,26,3,2,0,"0.6666666666666666"
Y00561,06,26,1,1,0,1
Y00561,07,39,4,3,0,"0.75"
Y00561,08,32,2,2,0,1
Y00568,05,45,16,8,0,"0.5"
Y00568,06,51,20,19,0,"0.95"
Y00568,07,76,19,19,0,1
Y00568,08,100,18,15,0,"0.8333333333333334"
Y00589,05,43,7,5,0,"0.7142857142857143"
Y00589,06,22,3,3,0,1
Y00589,07,45,12,9,0,"0.75"
Y00589,08,37,8,8,0,1
Y00612,05,45,12,11,0,"0.9166666666666666"
Y00612,06,20,9,9,0,1
Y00612,07,47,18,17,0,"0.9444444444444444"
Y00612,08,43,13,13,0,1
Y00726,05,26,19,17,0,"0.8947368421052632"
Y00726,06,43,35,31,3,"0.9714285714285714"
Y00726,07,58,40,39,0,"0.975"
Y00726,08,51,27,27,0,1
Y00758,05,12,,0,0,
Y00758,06,25,6,4,0,"0.6666666666666666"
Y00758,07,13,5,4,0,"0.8"
Y00758,08,27,15,14,0,"0.9333333333333333"
Y00774,05,32,4,2,0,"0.5"
Y00774,06,30,3,3,0,1
Y00774,07,24,2,2,0,1
Y00774,08,65,7,4,0,"0.5714285714285714"
Y00902,05,41,8,8,0,1
Y00902,06,37,13,12,0,"0.9230769230769231"
Y00902,07,58,11,10,0,"0.9090909090909091"
Y00902,08,48,14,10,0,"0.7142857142857143"
Y00912,05,7,3,3,0,1
Y00912,06,8,3,3,0,1
Y00912,07,16,9,6,2,"0.8888888888888888"
Y00912,08,6,6,4,2,1
Y00918,05,55,19,19,0,1
Y00918,06,102,45,42,3,1
Y00918,07,54,16,14,2,1
Y00918,08,67,35,32,2,"0.9714285714285714"
Y00944,05,41,20,20,0,1
Y00944,06,45,20,19,1,1
Y00944,07,69,28,27,1,1
Y00944,08,60,37,36,1,1
Y00969,05,75,55,44,7,"0.9272727272727272"
Y00969,06,59,40,32,3,"0.875"
Y00969,07,57,44,32,5,"0.8409090909090909"
Y00969,08,43,22,15,4,"0.8636363636363636"
Y00996,05,43,15,15,0,1
Y00996,06,70,11,8,2,"0.9090909090909091"
Y00996,07,35,7,7,0,1
Y00996,08,31,5,5,0,1
Y00999,05,122,33,27,0,"0.8181818181818182"
Y00999,06,121,39,38,0,"0.9743589743589743"
Y00999,07,119,47,40,0,"0.851063829787234"
Y00999,08,104,52,35,0,"0.6730769230769231"
Y01008,05,198,134,90,36,"0.9402985074626866"
Y01008,06,219,159,88,65,"0.9622641509433962"
Y01008,07,271,176,101,65,"0.9431818181818182"
Y01008,08,217,148,100,41,"0.9527027027027027"
Y01011,05,175,62,55,0,"0.8870967741935484"
Y01011,06,126,44,21,0,"0.4772727272727273"
Y01011,07,137,43,11,0,"0.2558139534883721"
Y01011,08,151,36,23,0,"0.6388888888888888"
Y01057,05,47,37,28,6,"0.918918918918919"
Y01057,06,47,39,31,5,"0.9230769230769231"
Y01057,07,61,52,42,8,"0.9615384615384616"
Y01057,08,80,44,36,4,"0.9090909090909091"
Y01066,05,233,154,146,3,"0.9675324675324676"
Y01066,06,211,133,127,5,"0.9924812030075187"
Y01066,07,254,134,125,5,"0.9701492537313433"
Y01066,08,246,130,124,6,1
Y01068,05,27,5,0,0,0
Y01068,06,14,7,0,0,0
Y01068,07,18,11,0,0,0
Y01068,08,19,8,0,0,0
Y01090,05,74,33,32,0,"0.9696969696969697"
Y01090,06,76,15,13,2,1
Y01090,07,85,18,18,0,1
Y01090,08,84,19,19,0,1
Y01108,05,20,10,10,0,1
Y01108,06,15,5,5,0,1
Y01108,07,22,2,1,0,"0.5"
Y01108,08,26,8,8,0,1
Y01118,05,46,1,0,0,0
Y01118,06,26,,0,0,
Y01118,07,29,2,0,0,0
Y01118,08,29,4,3,0,"0.75"
Y01124,05,33,19,0,0,0
Y01124,06,53,35,0,0,0
Y01124,07,24,13,0,0,0
Y01124,08,20,9,0,0,0
Y01127,08,5,1,1,0,1
Y01132,05,122,61,59,1,"0.9836065573770492"
Y01132,06,99,53,49,1,"0.9433962264150944"
Y01132,07,248,168,164,0,"0.9761904761904762"
Y01132,08,161,94,91,1,"0.9787234042553191"
Y01139,05,36,12,10,0,"0.8333333333333334"
Y01139,06,19,5,5,0,1
Y01139,07,28,5,3,0,"0.6"
Y01139,08,9,3,3,0,1
Y01163,05,51,47,44,1,"0.9574468085106383"
Y01163,06,35,27,25,0,"0.9259259259259259"
Y01163,07,66,53,48,4,"0.9811320754716981"
Y01163,08,35,30,30,0,1
Y01165,05,46,30,30,0,1
Y01165,06,26,19,16,3,1
Y01165,07,44,25,24,1,1
Y01165,08,25,17,17,0,1
Y01206,05,174,142,136,3,"0.9788732394366197"
Y01206,06,283,251,238,6,"0.9721115537848606"
Y01206,07,795,743,713,6,"0.9676985195154778"
Y01206,08,344,285,258,11,"0.9438596491228071"
Y01221,05,8,3,1,0,"0.3333333333333333"
Y01221,06,22,13,9,0,"0.6923076923076923"
Y01221,07,26,,0,0,
Y01221,08,16,7,0,0,0
Y01262,06,1,,0,0,
Y01262,07,3,1,0,0,0
Y01262,08,1,,0,0,
Y01281,05,31,24,24,0,1
Y01281,06,16,12,10,2,1
Y01281,07,22,16,12,3,"0.9375"
Y01281,08,17,14,13,1,1
Y01291,05,69,28,27,1,1
Y01291,06,44,17,16,1,1
Y01291,07,74,36,35,1,1
Y01291,08,69,21,20,1,1
Y01652,05,39,9,9,0,1
Y01652,06,20,3,3,0,1
Y01652,07,39,14,12,0,"0.8571428571428571"
Y01652,08,41,8,2,0,"0.25"
Y01655,05,115,60,58,2,1
Y01655,06,103,61,55,5,"0.9836065573770492"
Y01655,07,92,58,54,3,"0.9827586206896551"
Y01655,08,131,79,77,1,"0.9873417721518988"
Y01690,05,83,26,21,0,"0.8076923076923077"
Y01690,06,66,13,12,0,"0.9230769230769231"
Y01690,07,107,19,19,0,1
Y01690,08,110,19,18,0,"0.9473684210526315"
Y01695,05,40,22,22,0,1
Y01695,06,44,17,16,1,1
Y01695,07,35,15,12,2,"0.9333333333333333"
Y01695,08,55,31,27,2,"0.9354838709677419"
Y01719,05,78,33,31,2,1
Y01719,06,52,22,20,1,"0.9545454545454546"
Y01719,07,70,34,28,5,"0.9705882352941176"
Y01719,08,103,51,47,2,"0.9607843137254902"
Y01756,05,22,11,10,1,1
Y01756,06,21,16,15,0,"0.9375"
Y01756,07,37,23,20,2,"0.9565217391304348"
Y01756,08,23,10,10,0,1
Y01794,05,109,7,5,0,"0.7142857142857143"
Y01794,06,121,9,5,0,"0.5555555555555556"
Y01794,07,122,12,10,0,"0.8333333333333334"
Y01794,08,125,13,4,0,"0.3076923076923077"
Y01795,05,44,30,29,0,"0.9666666666666667"
Y01795,06,28,20,20,0,1
Y01795,07,30,17,14,2,"0.9411764705882353"
Y01795,08,38,33,33,0,1
Y01812,05,69,15,11,0,"0.7333333333333333"
Y01812,06,58,14,12,0,"0.8571428571428571"
Y01812,07,85,26,21,0,"0.8076923076923077"
Y01812,08,79,17,14,0,"0.8235294117647058"
Y01839,05,52,28,28,0,1
Y01839,06,21,11,9,2,1
Y01839,07,18,2,1,1,1
Y01839,08,4,,0,0,
Y01929,05,347,157,134,12,"0.9299363057324841"
Y01929,06,274,124,104,15,"0.9596774193548387"
Y01929,07,323,139,122,14,"0.9784172661870504"
Y01929,08,429,200,168,31,"0.995"
Y01948,05,53,5,3,0,"0.6"
Y01948,06,46,2,0,0,0
Y01948,07,39,2,1,0,"0.5"
Y01948,08,27,1,1,0,1
Y01964,05,131,93,91,1,"0.989247311827957"
Y01964,06,108,64,59,2,"0.953125"
Y01964,07,105,74,67,6,"0.9864864864864865"
Y01964,08,128,91,88,2,"0.989010989010989"
Y02002,05,210,61,27,0,"0.4426229508196721"
Y02002,06,204,60,59,0,"0.9833333333333333"
Y02002,07,173,52,47,0,"0.9038461538461539"
Y02002,08,327,111,103,0,"0.9279279279279279"
Y02045,07,4,2,0,2,1
Y02117,05,258,113,107,2,"0.9646017699115044"
Y02117,06,215,81,75,4,"0.9753086419753086"
Y02117,07,218,107,104,3,1
Y02117,08,249,109,105,0,"0.963302752293578"
Y02129,05,63,55,49,4,"0.9636363636363636"
Y02129,06,54,41,40,0,"0.975609756097561"
Y02129,07,107,70,61,7,"0.9714285714285714"
Y02129,08,49,23,22,1,1
Y02177,05,64,13,13,0,1
Y02177,06,71,19,19,0,1
Y02177,07,97,15,14,0,"0.9333333333333333"
Y02177,08,63,13,12,0,"0.9230769230769231"
Y02212,05,12,11,7,4,1
Y02212,06,7,1,1,0,1
Y02212,07,10,9,8,1,1
Y02212,08,8,4,4,0,1
Y02260,05,57,16,15,0,"0.9375"
Y02260,06,18,2,1,0,"0.5"
Y02260,07,36,12,12,0,1
Y02260,08,34,11,10,0,"0.9090909090909091"
Y02319,06,114,,0,0,
Y02319,07,104,6,4,1,"0.8333333333333334"
Y02319,08,72,19,16,2,"0.9473684210526315"
Y02321,05,47,33,28,2,"0.9090909090909091"
Y02321,06,47,28,26,0,"0.9285714285714286"
Y02321,07,50,36,32,3,"0.9722222222222222"
Y02321,08,56,30,25,2,"0.9"
Y02322,05,114,42,19,0,"0.4523809523809524"
Y02322,06,54,24,5,0,"0.20833333333333334"
Y02322,07,73,28,8,0,"0.2857142857142857"
Y02322,08,118,29,20,0,"0.6896551724137931"
Y02325,05,53,13,13,0,1
Y02325,06,56,7,6,1,1
Y02325,07,98,30,16,14,1
Y02325,08,50,19,18,1,1
Y02332,05,78,8,0,0,0
Y02332,06,82,10,8,0,"0.8"
Y02332,07,102,11,7,0,"0.6363636363636364"
Y02332,08,80,14,14,0,1
Y02342,05,135,19,14,0,"0.7368421052631579"
Y02342,06,123,14,14,0,1
Y02342,07,124,14,12,0,"0.8571428571428571"
Y02342,08,143,25,23,0,"0.92"
Y02344,05,33,7,6,0,"0.8571428571428571"
Y02344,06,24,6,5,0,"0.8333333333333334"
Y02344,07,32,3,3,0,1
Y02344,08,31,12,7,0,"0.5833333333333334"
Y02354,05,42,22,17,4,"0.9545454545454546"
Y02354,06,24,15,11,3,"0.9333333333333333"
Y02354,07,37,24,15,9,1
Y02354,08,36,27,24,2,"0.9629629629629629"
Y02378,05,31,8,8,0,1
Y02378,06,37,16,13,0,"0.8125"
Y02378,07,29,16,14,0,"0.875"
Y02378,08,37,15,13,0,"0.8666666666666667"
Y02414,05,19,8,4,0,"0.5"
Y02414,06,21,5,5,0,1
Y02414,07,22,14,13,1,1
Y02414,08,18,12,8,2,"0.8333333333333334"
Y02419,05,3,,0,0,
Y02419,06,7,,0,0,
Y02419,07,4,,0,0,
Y02419,08,4,,0,0,
Y02423,05,603,271,252,8,"0.959409594095941"
Y02423,06,436,250,236,11,"0.988"
Y02423,07,462,248,237,9,"0.9919354838709677"
Y02423,08,501,292,280,8,"0.9863013698630136"
Y02442,05,18,1,0,0,0
Y02442,06,23,3,3,0,1
Y02442,07,33,5,5,0,1
Y02442,08,21,3,3,0,1
Y02463,05,201,28,12,0,"0.42857142857142855"
Y02463,06,158,15,10,0,"0.6666666666666666"
Y02463,07,198,42,24,0,"0.5714285714285714"
Y02463,08,190,20,13,0,"0.65"
Y02466,05,90,67,60,4,"0.9552238805970149"
Y02466,06,101,79,71,2,"0.9240506329113924"
Y02466,07,126,78,76,0,"0.9743589743589743"
Y02466,08,130,77,70,1,"0.922077922077922"
Y02469,05,74,2,1,0,"0.5"
Y02469,06,61,13,3,0,"0.23076923076923078"
Y02469,07,70,10,8,0,"0.8"
Y02469,08,83,8,5,0,"0.625"
Y02471,05,16,5,1,0,"0.2"
Y02476,05,261,87,83,4,1
Y02476,06,268,106,92,7,"0.9339622641509434"
Y02476,07,262,81,74,5,"0.9753086419753086"
Y02476,08,282,105,98,3,"0.9619047619047619"
Y02494,05,97,13,13,0,1
Y02494,06,95,12,12,0,1
Y02494,07,64,13,13,0,1
Y02494,08,69,7,7,0,1
Y02495,05,81,66,58,5,"0.9545454545454546"
Y02495,06,31,24,20,1,"0.875"
Y02495,07,3,1,0,1,1
Y02495,08,2,,0,0,
Y02506,05,91,60,53,5,"0.9666666666666667"
Y02506,06,65,31,26,2,"0.9032258064516129"
Y02506,07,83,48,37,7,"0.9166666666666666"
Y02506,08,94,58,47,7,"0.9310344827586207"
Y02510,05,36,26,25,0,"0.9615384615384616"
Y02510,06,45,30,29,0,"0.9666666666666667"
Y02510,07,49,27,27,0,1
Y02510,08,41,26,24,2,1
Y02517,05,102,68,41,20,"0.8970588235294118"
